UNITID,EFFYLEV,LSTUDY,EFYTOTLT,EFYTOTLM,EFYTOTLW
437936,2,1,1423,297,1126
438036,1,999,196,133,63
438036,2,1,196,133,63
438151,1,999,5409,1887,3522
438151,2,1,5227,1814,3413
438151,4,3,182,73,109
438179,1,999,1683,511,1172
438179,2,1,1683,511,1172
438197,1,999,1399,114,1285
438197,2,1,1399,114,1285
438212,1,999,9387,2478,6909
438212,2,1,9387,2478,6909
438258,1,999,821,146,675
438258,2,1,821,146,675
438267,1,999,642,229,413
438267,2,1,642,229,413
438285,1,999,1043,191,852
438285,2,1,1043,191,852
438294,1,999,464,95,369
438294,2,1,464,95,369
438337,1,999,518,172,346
438337,2,1,518,172,346
438382,1,999,1012,478,534
438382,2,1,741,391,350
438382,4,3,271,87,184
438416,1,999,1120,435,685
438416,2,1,1078,423,655
438416,4,3,42,12,30
438498,1,999,2872,1283,1589
438498,2,1,1890,686,1204
438498,4,3,982,597,385
438504,1,999,3914,3843,71
438504,2,1,3914,3843,71
438586,1,999,3109,1382,1727
438586,2,1,2842,1285,1557
438586,4,3,267,97,170
438601,1,999,1211,583,628
438601,2,1,1032,511,521
438601,4,3,179,72,107
438610,1,999,1309,481,828
438610,2,1,1202,440,762
438610,4,3,107,41,66
438629,1,999,218,98,120
438629,2,1,188,89,99
438629,4,3,30,9,21
438638,1,999,2240,867,1373
438638,2,1,2240,867,1373
438647,1,999,1659,381,1278
438647,2,1,1659,381,1278
438656,1,999,1421,125,1296
438656,2,1,1421,125,1296
438674,1,999,206,49,157
438674,2,1,206,49,157
438708,1,999,862,269,593
438708,2,1,862,269,593
438735,1,999,420,383,37
438735,2,1,420,383,37
438805,1,999,1519,546,973
438805,2,1,1519,546,973
438869,1,999,727,117,610
438869,2,1,727,117,610
438887,1,999,321,49,272
438887,2,1,321,49,272
438902,1,999,1894,346,1548
438902,2,1,1816,329,1487
438902,4,3,78,17,61
438966,1,999,934,160,774
438966,2,1,934,160,774
438984,1,999,216,122,94
438984,2,1,216,122,94
439020,1,999,184,56,128
439020,4,3,184,56,128
439039,1,999,698,195,503
439039,2,1,698,195,503
439057,1,999,811,292,519
439057,2,1,197,85,112
439057,4,3,614,207,407
439118,1,999,1241,231,1010
439118,2,1,1241,231,1010
439127,1,999,603,102,501
439127,2,1,603,102,501
439136,1,999,890,802,88
439136,2,1,890,802,88
439145,1,999,5638,2249,3389
439145,2,1,5638,2249,3389
439163,1,999,6118,3764,2354
439163,2,1,6118,3764,2354
439190,1,999,4298,2235,2063
439190,2,1,4298,2235,2063
439279,1,999,1265,455,810
439279,2,1,1190,425,765
439279,4,3,75,30,45
439288,1,999,1821,793,1028
439288,2,1,1821,793,1028
439297,1,999,739,254,485
439297,2,1,646,224,422
439297,4,3,93,30,63
439303,1,999,97,16,81
439303,2,1,97,16,81
439312,1,999,69,15,54
439312,2,1,69,15,54
439330,1,999,171,88,83
439330,2,1,171,88,83
439367,1,999,340,95,245
439367,2,1,340,95,245
439394,1,999,141,39,102
439394,4,3,141,39,102
439400,1,999,153,92,61
439400,2,1,153,92,61
439437,1,999,743,114,629
439437,2,1,743,114,629
439446,1,999,169,42,127
439446,2,1,66,20,46
439446,4,3,103,22,81
439455,1,999,519,49,470
439455,2,1,519,49,470
439473,1,999,290,75,215
439473,2,1,290,75,215
439482,1,999,444,40,404
439482,2,1,444,40,404
439491,1,999,171,30,141
439491,2,1,171,30,141
439507,1,999,513,115,398
439507,2,1,513,115,398
439525,1,999,874,181,693
439525,2,1,874,181,693
439570,1,999,1398,132,1266
439570,2,1,1398,132,1266
439589,1,999,275,18,257
439589,2,1,275,18,257
439604,1,999,35,0,35
439604,2,1,35,0,35
439613,1,999,327,183,144
439613,2,1,327,183,144
439622,1,999,313,51,262
439622,2,1,313,51,262
439631,1,999,49,3,46
439631,2,1,49,3,46
439668,1,999,206,186,20
439668,2,1,206,186,20
439686,1,999,442,53,389
439686,2,1,442,53,389
439695,1,999,85,4,81
439695,2,1,85,4,81
439701,1,999,614,377,237
439701,2,1,308,192,116
439701,4,3,306,185,121
439729,1,999,51,4,47
439729,2,1,51,4,47
439738,1,999,1249,164,1085
439738,2,1,1249,164,1085
439747,1,999,215,36,179
439747,2,1,215,36,179
439756,1,999,23,22,1
439756,2,1,23,22,1
439774,1,999,64,22,42
439774,2,1,64,22,42
439783,1,999,176,83,93
439783,2,1,81,42,39
439783,4,3,95,41,54
439792,1,999,826,128,698
439792,2,1,826,128,698
439817,1,999,156,104,52
439817,4,3,156,104,52
439826,1,999,950,296,654
439826,2,1,950,296,654
439844,1,999,98,0,98
439844,2,1,98,0,98
439862,1,999,104,56,48
439862,2,1,97,51,46
439862,4,3,7,5,2
439871,1,999,189,41,148
439871,2,1,189,41,148
439899,1,999,118,69,49
439899,2,1,118,69,49
439905,1,999,380,69,311
439905,2,1,380,69,311
439914,1,999,50,17,33
439914,4,3,50,17,33
439932,1,999,34,3,31
439932,2,1,34,3,31
439969,1,999,286,99,187
439969,2,1,122,46,76
439969,4,3,164,53,111
439978,1,999,139,3,136
439978,2,1,139,3,136
439996,1,999,136,31,105
439996,2,1,136,31,105
440004,1,999,56,15,41
440004,4,3,56,15,41
440031,1,999,138,84,54
440031,4,3,138,84,54
440059,1,999,880,813,67
440059,2,1,880,813,67
440077,1,999,68,0,68
440077,2,1,68,0,68
440086,1,999,708,133,575
440086,2,1,708,133,575
440101,1,999,308,20,288
440101,2,1,308,20,288
440110,1,999,927,189,738
440110,2,1,927,189,738
440129,1,999,889,167,722
440129,2,1,889,167,722
440147,1,999,1095,486,609
440147,2,1,1095,486,609
440165,1,999,1352,975,377
440165,2,1,1352,975,377
440174,1,999,109,11,98
440174,2,1,109,11,98
440217,1,999,35,1,34
440217,2,1,35,1,34
440226,1,999,195,6,189
440226,2,1,195,6,189
440244,1,999,9373,3915,5458
440244,2,1,9373,3915,5458
440262,1,999,741,720,21
440262,2,1,741,720,21
440271,1,999,794,111,683
440271,2,1,794,111,683
440299,1,999,1651,583,1068
440299,2,1,1651,583,1068
440305,1,999,5505,2268,3237
440305,2,1,5505,2268,3237
440323,1,999,844,152,692
440323,2,1,844,152,692
440332,1,999,567,188,379
440332,2,1,567,188,379
440341,1,999,3035,1658,1377
440341,2,1,3035,1658,1377
440369,1,999,1893,238,1655
440369,2,1,1893,238,1655
440378,1,999,374,57,317
440378,2,1,374,57,317
440396,1,999,171,86,85
440396,2,1,151,74,77
440396,4,3,20,12,8
440402,1,999,5778,2473,3305
440402,2,1,5778,2473,3305
440411,1,999,221,90,131
440411,2,1,22,16,6
440411,4,3,199,74,125
440420,1,999,400,230,170
440420,2,1,302,174,128
440420,4,3,98,56,42
440439,1,999,2005,853,1152
440439,2,1,1614,669,945
440439,4,3,391,184,207
440448,1,999,4116,1491,2625
440448,2,1,3517,1243,2274
440448,4,3,599,248,351
440457,1,999,842,347,495
440457,2,1,783,319,464
440457,4,3,59,28,31
440466,1,999,871,384,487
440466,2,1,773,330,443
440466,4,3,98,54,44
440484,1,999,1904,1011,893
440484,2,1,1904,1011,893
440536,1,999,1830,1229,601
440536,2,1,1830,1229,601
440545,1,999,1298,893,405
440545,2,1,1298,893,405
440572,1,999,1642,766,876
440572,4,3,1642,766,876
440581,1,999,1748,893,855
440581,4,3,1748,893,855
440590,1,999,2284,1453,831
440590,2,1,2284,1453,831
440624,1,999,3669,1294,2375
440624,2,1,3669,1294,2375
440642,1,999,1306,1033,273
440642,2,1,1306,1033,273
440651,1,999,2074,509,1565
440651,2,1,2074,509,1565
440721,1,999,821,216,605
440721,2,1,821,216,605
440730,1,999,1215,395,820
440730,2,1,1215,395,820
440749,1,999,607,406,201
440749,2,1,607,406,201
440758,1,999,432,128,304
440758,2,1,432,128,304
440767,1,999,1272,316,956
440767,2,1,1272,316,956
440776,1,999,71,22,49
440776,2,1,71,22,49
440794,1,999,391,175,216
440794,2,1,391,175,216
440800,1,999,90,46,44
440800,2,1,90,46,44
440819,1,999,195,96,99
440819,2,1,195,96,99
440828,1,999,941,337,604
440828,2,1,786,300,486
440828,4,3,155,37,118
440846,1,999,492,56,436
440846,2,1,492,56,436
440855,1,999,402,27,375
440855,2,1,402,27,375
440873,1,999,1177,637,540
440873,2,1,1177,637,540
440882,1,999,503,354,149
440882,2,1,503,354,149
440891,1,999,607,328,279
440891,2,1,607,328,279
440907,1,999,969,125,844
440907,2,1,969,125,844
440916,1,999,759,340,419
440916,4,3,759,340,419
440925,1,999,1529,632,897
440925,2,1,1529,632,897
440952,1,999,924,205,719
440952,2,1,924,205,719
440970,1,999,296,54,242
440970,2,1,296,54,242
440989,1,999,2138,1409,729
440989,2,1,2138,1409,729
441016,1,999,1697,209,1488
441016,2,1,1697,209,1488
441025,1,999,1334,193,1141
441025,2,1,1334,193,1141
441052,1,999,3514,848,2666
441052,2,1,3514,848,2666
441070,1,999,187,66,121
441070,2,1,187,66,121
441089,1,999,2872,2779,93
441089,2,1,2872,2779,93
441104,1,999,345,68,277
441104,4,3,345,68,277
441131,1,999,270,101,169
441131,4,3,270,101,169
441159,1,999,439,234,205
441159,4,3,439,234,205
441168,1,999,204,18,186
441168,2,1,204,18,186
441186,1,999,1007,295,712
441186,2,1,826,244,582
441186,4,3,181,51,130
441195,1,999,75,54,21
441195,2,1,75,54,21
441201,1,999,250,48,202
441201,2,1,250,48,202
441210,1,999,509,148,361
441210,2,1,509,148,361
441229,1,999,1202,540,662
441229,2,1,1202,540,662
441238,1,999,86,43,43
441238,4,3,86,43,43
441256,1,999,118,10,108
441256,2,1,118,10,108
441274,1,999,215,16,199
441274,2,1,215,16,199
441308,1,999,3363,892,2471
441308,4,3,3363,892,2471
441317,1,999,53,17,36
441317,2,1,53,17,36
441335,1,999,42,2,40
441335,2,1,42,2,40
441353,1,999,15,0,15
441353,2,1,15,0,15
441362,1,999,1183,113,1070
441362,2,1,1183,113,1070
441371,1,999,1215,307,908
441371,2,1,1215,307,908
441380,1,999,351,240,111
441380,2,1,351,240,111
441399,1,999,436,142,294
441399,2,1,436,142,294
441405,1,999,151,42,109
441405,2,1,151,42,109
441414,1,999,880,345,535
441414,2,1,880,345,535
441423,1,999,579,114,465
441423,2,1,579,114,465
441432,1,999,599,156,443
441432,2,1,599,156,443
441441,1,999,422,66,356
441441,2,1,422,66,356
441478,1,999,411,296,115
441478,2,1,67,47,20
441478,4,3,344,249,95
441487,1,999,288,42,246
441487,2,1,288,42,246
441496,1,999,376,346,30
441496,2,1,376,346,30
441502,1,999,541,43,498
441502,2,1,541,43,498
441511,1,999,551,230,321
441511,2,1,408,181,227
441511,4,3,143,49,94
441548,1,999,140,25,115
441548,2,1,140,25,115
441575,1,999,1321,246,1075
441575,2,1,1321,246,1075
441584,1,999,1300,328,972
441584,2,1,1300,328,972
441593,1,999,53,7,46
441593,2,1,53,7,46
441609,1,999,9,9,0
441609,2,1,9,9,0
441618,1,999,108,10,98
441618,2,1,108,10,98
441627,1,999,32,13,19
441627,2,1,32,13,19
441636,1,999,376,78,298
441636,2,1,376,78,298
441645,1,999,218,12,206
441645,2,1,218,12,206
441663,1,999,402,35,367
441663,2,1,402,35,367
441672,1,999,25,2,23
441672,2,1,25,2,23
441681,1,999,97,14,83
441681,2,1,97,14,83
441690,1,999,362,217,145
441690,2,1,362,217,145
441706,1,999,207,93,114
441706,2,1,207,93,114
441733,1,999,24,5,19
441733,2,1,24,5,19
441742,1,999,766,100,666
441742,2,1,766,100,666
441751,1,999,32,3,29
441751,2,1,32,3,29
441760,1,999,4120,2222,1898
441760,2,1,4120,2222,1898
441779,1,999,114,2,112
441779,2,1,114,2,112
441788,1,999,734,693,41
441788,2,1,734,693,41
441797,1,999,41,1,40
441797,2,1,41,1,40
441830,1,999,99,21,78
441830,2,1,99,21,78
441858,1,999,192,8,184
441858,2,1,192,8,184
441876,1,999,354,23,331
441876,2,1,354,23,331
441894,1,999,142,95,47
441894,2,1,142,95,47
441900,1,999,4415,1126,3289
441900,2,1,4415,1126,3289
441919,1,999,1374,282,1092
441919,2,1,1374,282,1092
441928,1,999,1446,243,1203
441928,2,1,1446,243,1203
441937,1,999,4229,1567,2662
441937,2,1,3963,1494,2469
441937,4,3,266,73,193
441955,1,999,1631,1314,317
441955,2,1,1631,1314,317
441964,1,999,1118,915,203
441964,2,1,1118,915,203
441973,1,999,2801,1454,1347
441973,2,1,2801,1454,1347
441982,1,999,365,202,163
441982,2,1,365,202,163
442000,1,999,1263,1106,157
442000,2,1,1263,1106,157
442037,1,999,881,260,621
442037,2,1,881,260,621
442046,1,999,1842,343,1499
442046,2,1,1842,343,1499
442064,1,999,67,18,49
442064,4,3,67,18,49
442073,1,999,1791,448,1343
442073,2,1,1791,448,1343
442134,1,999,1307,152,1155
442134,2,1,1307,152,1155
442143,1,999,1207,423,784
442143,2,1,1097,377,720
442143,4,3,110,46,64
442152,1,999,2587,904,1683
442152,2,1,2173,747,1426
442152,4,3,414,157,257
442161,1,999,1957,821,1136
442161,2,1,1762,743,1019
442161,4,3,195,78,117
442170,1,999,2341,848,1493
442170,2,1,2159,758,1401
442170,4,3,182,90,92
442189,1,999,1099,640,459
442189,2,1,870,500,370
442189,4,3,229,140,89
442204,1,999,133,32,101
442204,2,1,133,32,101
442213,1,999,53,1,52
442213,2,1,53,1,52
442222,1,999,938,221,717
442222,2,1,313,94,219
442222,4,3,625,127,498
442231,1,999,2379,1276,1103
442231,2,1,2379,1276,1103
442240,1,999,461,29,432
442240,2,1,461,29,432
442295,1,999,473,262,211
442295,4,3,473,262,211
442310,1,999,1349,303,1046
442310,2,1,1349,303,1046
442329,1,999,1275,1222,53
442329,2,1,1275,1222,53
442338,1,999,1250,856,394
442338,2,1,1250,856,394
442347,1,999,1075,857,218
442347,2,1,1075,857,218
442356,1,999,1245,187,1058
442356,2,1,1245,187,1058
442365,1,999,1172,579,593
442365,2,1,1172,579,593
442383,1,999,514,102,412
442383,2,1,514,102,412
442392,1,999,145,59,86
442392,4,3,145,59,86
442408,1,999,548,538,10
442408,2,1,548,538,10
442426,1,999,316,36,280
442426,2,1,316,36,280
442435,1,999,44,16,28
442435,2,1,44,16,28
442444,1,999,1670,633,1037
442444,2,1,1670,633,1037
442462,1,999,766,259,507
442462,2,1,766,259,507
442499,1,999,599,306,293
442499,2,1,599,306,293
442505,1,999,928,452,476
442505,2,1,928,452,476
442523,1,999,49,20,29
442523,2,1,49,20,29
442569,1,999,15601,11410,4191
442569,2,1,13761,10218,3543
442569,4,3,1840,1192,648
442578,1,999,679,169,510
442578,2,1,679,169,510
442602,1,999,1545,290,1255
442602,2,1,1545,290,1255
442611,1,999,2562,2483,79
442611,2,1,2562,2483,79
442620,1,999,754,139,615
442620,2,1,754,139,615
442639,1,999,65,37,28
442639,2,1,65,37,28
442648,1,999,1143,247,896
442648,2,1,1143,247,896
442657,1,999,401,49,352
442657,2,1,401,49,352
442684,1,999,269,18,251
442684,2,1,269,18,251
442718,1,999,786,104,682
442718,2,1,786,104,682
442727,1,999,2313,530,1783
442727,2,1,2313,530,1783
442736,1,999,985,70,915
442736,2,1,985,70,915
442745,1,999,1699,316,1383
442745,2,1,1699,316,1383
442781,1,999,401,129,272
442781,2,1,401,129,272
442790,1,999,2402,435,1967
442790,2,1,2402,435,1967
442806,1,999,778,392,386
442806,4,3,778,392,386
442815,1,999,1082,164,918
442815,2,1,1082,164,918
442824,1,999,3442,1953,1489
442824,2,1,3442,1953,1489
442842,1,999,427,123,304
442842,2,1,163,60,103
442842,4,3,264,63,201
442851,1,999,517,269,248
442851,2,1,517,269,248
442879,1,999,2494,355,2139
442879,2,1,2494,355,2139
442888,1,999,444,258,186
442888,2,1,444,258,186
442897,1,999,271,79,192
442897,2,1,214,65,149
442897,4,3,57,14,43
442930,1,999,1533,494,1039
442930,2,1,1531,494,1037
442930,4,3,2,0,2
442949,1,999,112,0,112
442949,2,1,112,0,112
442958,1,999,96,6,90
442958,2,1,96,6,90
442967,1,999,53,15,38
442967,2,1,53,15,38
442976,1,999,112,10,102
442976,2,1,112,10,102
442985,1,999,135,52,83
442985,2,1,135,52,83
443021,1,999,189,126,63
443021,2,1,189,126,63
443030,1,999,84,11,73
443030,4,3,84,11,73
443049,1,999,417,316,101
443049,2,1,190,145,45
443049,4,3,227,171,56
443058,1,999,48,20,28
443058,2,1,48,20,28
443076,1,999,268,144,124
443076,2,1,13,6,7
443076,4,3,255,138,117
443100,1,999,235,107,128
443100,2,1,235,107,128
443128,1,999,2159,1417,742
443128,4,3,2159,1417,742
443137,1,999,477,95,382
443137,2,1,477,95,382
443146,1,999,309,178,131
443146,2,1,309,178,131
443173,1,999,65,7,58
443173,2,1,65,7,58
443207,1,999,629,609,20
443207,2,1,629,609,20
443216,1,999,175,153,22
443216,2,1,175,153,22
443225,1,999,133,126,7
443225,2,1,133,126,7
443234,1,999,375,45,330
443234,2,1,375,45,330
443252,1,999,1120,882,238
443252,2,1,1120,882,238
443261,1,999,516,76,440
443261,2,1,516,76,440
443270,1,999,330,100,230
443270,2,1,330,100,230
443289,1,999,123,12,111
443289,2,1,123,12,111
443298,1,999,373,340,33
443298,2,1,373,340,33
443304,1,999,12,4,8
443304,2,1,12,4,8
443322,1,999,642,256,386
443322,2,1,642,256,386
443331,1,999,1262,309,953
443331,2,1,1236,305,931
443331,4,3,26,4,22
443340,1,999,369,199,170
443340,2,1,369,199,170
443359,1,999,270,196,74
443359,2,1,270,196,74
443377,1,999,282,278,4
443377,2,1,282,278,4
443410,1,999,976,836,140
443410,2,1,913,780,133
443410,4,3,63,56,7
443429,1,999,245,28,217
443429,2,1,245,28,217
443438,1,999,831,202,629
443438,2,1,831,202,629
443456,1,999,223,100,123
443456,2,1,161,71,90
443456,4,3,62,29,33
443465,1,999,216,82,134
443465,2,1,190,73,117
443465,4,3,26,9,17
443474,1,999,1664,609,1055
443474,2,1,1398,482,916
443474,4,3,266,127,139
443483,1,999,239,33,206
443483,2,1,239,33,206
443492,1,999,3929,1622,2307
443492,2,1,3929,1622,2307
443517,1,999,103,4,99
443517,2,1,103,4,99
443526,1,999,1183,927,256
443526,2,1,1183,927,256
443535,1,999,1019,664,355
443535,2,1,1019,664,355
443544,1,999,722,239,483
443544,2,1,596,199,397
443544,4,3,126,40,86
443553,1,999,912,347,565
443553,2,1,912,347,565
443562,1,999,2138,870,1268
443562,2,1,2138,870,1268
443571,1,999,305,178,127
443571,2,1,305,178,127
443605,1,999,459,66,393
443605,2,1,459,66,393
443623,1,999,1842,980,862
443623,2,1,1842,980,862
443632,1,999,235,178,57
443632,2,1,235,178,57
443641,1,999,343,19,324
443641,2,1,343,19,324
443650,1,999,1095,160,935
443650,2,1,1095,160,935
443669,1,999,575,69,506
443669,2,1,575,69,506
443678,1,999,199,9,190
443678,2,1,199,9,190
443687,1,999,1507,748,759
443687,2,1,1507,748,759
443696,1,999,86,40,46
443696,2,1,86,40,46
443702,1,999,12,7,5
443702,4,3,12,7,5
443739,1,999,688,79,609
443739,2,1,688,79,609
443748,1,999,1452,124,1328
443748,2,1,1452,124,1328
443766,1,999,4560,1148,3412
443766,2,1,3272,864,2408
443766,4,3,1288,284,1004
443784,1,999,5071,1899,3172
443784,2,1,3922,1445,2477
443784,4,3,1149,454,695
443827,1,999,933,501,432
443827,2,1,933,501,432
443836,1,999,1095,154,941
443836,2,1,1095,154,941
443845,1,999,2356,397,1959
443845,2,1,2356,397,1959
443854,1,999,1526,387,1139
443854,2,1,1526,387,1139
443881,1,999,1774,472,1302
443881,2,1,1675,438,1237
443881,4,3,99,34,65
443890,1,999,1855,465,1390
443890,2,1,1682,404,1278
443890,4,3,173,61,112
443906,1,999,326,137,189
443906,2,1,269,115,154
443906,4,3,57,22,35
443924,1,999,1555,483,1072
443924,2,1,1417,437,980
443924,4,3,138,46,92
443942,1,999,232,16,216
443942,2,1,232,16,216
443951,1,999,267,122,145
443951,2,1,267,122,145
443979,1,999,128,2,126
443979,2,1,128,2,126
443988,1,999,975,450,525
443988,4,3,975,450,525
443997,1,999,562,363,199
443997,2,1,562,363,199
444015,1,999,2300,217,2083
444015,2,1,2300,217,2083
444024,1,999,1748,136,1612
444024,2,1,1748,136,1612
444033,1,999,318,222,96
444033,2,1,318,222,96
444042,1,999,2084,611,1473
444042,2,1,2084,611,1473
444051,1,999,243,36,207
444051,2,1,243,36,207
444060,1,999,720,397,323
444060,2,1,720,397,323
444079,1,999,751,308,443
444079,2,1,751,308,443
444088,1,999,1077,251,826
444088,2,1,1077,251,826
444103,1,999,14,13,1
444103,4,3,14,13,1
444121,1,999,748,194,554
444121,2,1,748,194,554
444130,1,999,13714,6079,7635
444130,2,1,777,307,470
444130,4,3,12937,5772,7165
444158,1,999,51950,17492,34458
444158,2,1,47787,15721,32066
444158,4,3,4163,1771,2392
444167,1,999,5321,1489,3832
444167,2,1,5321,1489,3832
444176,1,999,512,236,276
444176,2,1,512,236,276
444194,1,999,262,31,231
444194,2,1,262,31,231
444200,1,999,862,91,771
444200,2,1,862,91,771
444219,1,999,13237,5421,7816
444219,2,1,13237,5421,7816
444228,1,999,53,2,51
444228,2,1,53,2,51
444237,1,999,1196,234,962
444237,2,1,1196,234,962
444255,1,999,907,197,710
444255,2,1,907,197,710
444264,1,999,175,49,126
444264,2,1,175,49,126
444282,1,999,236,19,217
444282,2,1,236,19,217
444291,1,999,261,14,247
444291,2,1,261,14,247
444307,1,999,218,17,201
444307,2,1,218,17,201
444316,1,999,211,11,200
444316,2,1,211,11,200
444325,1,999,248,59,189
444325,2,1,248,59,189
444334,1,999,195,65,130
444334,2,1,195,65,130
444343,1,999,305,42,263
444343,2,1,305,42,263
444352,1,999,432,117,315
444352,2,1,432,117,315
444361,1,999,111,59,52
444361,2,1,111,59,52
444370,1,999,301,300,1
444370,2,1,301,300,1
444389,1,999,1112,209,903
444389,2,1,1112,209,903
444398,1,999,277,159,118
444398,2,1,277,159,118
444404,1,999,122,70,52
444404,2,1,122,70,52
444413,1,999,129,129,0
444413,2,1,117,117,0
444413,4,3,12,12,0
444422,1,999,263,18,245
444422,2,1,263,18,245
444440,1,999,257,14,243
444440,2,1,257,14,243
444459,1,999,7,7,0
444459,2,1,7,7,0
444468,1,999,44,3,41
444468,2,1,44,3,41
444477,1,999,416,110,306
444477,2,1,416,110,306
444486,1,999,456,48,408
444486,2,1,456,48,408
444510,1,999,26,3,23
444510,2,1,26,3,23
444529,1,999,295,39,256
444529,2,1,295,39,256
444547,1,999,59,1,58
444547,2,1,59,1,58
444556,1,999,76,30,46
444556,2,1,76,30,46
444565,1,999,381,185,196
444565,2,1,381,185,196
444574,1,999,1167,272,895
444574,2,1,1167,272,895
444583,1,999,1188,707,481
444583,2,1,1188,707,481
444592,1,999,184,12,172
444592,2,1,184,12,172
444608,1,999,76,2,74
444608,2,1,76,2,74
444626,1,999,77,6,71
444626,2,1,77,6,71
444635,1,999,69,11,58
444635,2,1,69,11,58
444644,1,999,24,2,22
444644,2,1,24,2,22
444653,1,999,76,8,68
444653,2,1,76,8,68
444662,1,999,86,20,66
444662,2,1,86,20,66
444671,1,999,385,160,225
444671,2,1,385,160,225
444680,1,999,191,99,92
444680,2,1,191,99,92
444699,1,999,44,10,34
444699,4,3,44,10,34
444705,1,999,58,8,50
444705,2,1,58,8,50
444714,1,999,2103,446,1657
444714,2,1,2103,446,1657
444723,1,999,8961,3070,5891
444723,2,1,5281,1978,3303
444723,4,3,3680,1092,2588
444732,1,999,159,49,110
444732,2,1,159,49,110
444750,1,999,26,0,26
444750,2,1,26,0,26
444769,1,999,292,41,251
444769,2,1,292,41,251
444778,1,999,159,77,82
444778,2,1,116,57,59
444778,4,3,43,20,23
444796,1,999,411,221,190
444796,2,1,411,221,190
444811,1,999,203,30,173
444811,2,1,203,30,173
444857,1,999,67,0,67
444857,2,1,67,0,67
444866,1,999,337,55,282
444866,2,1,337,55,282
444893,1,999,359,66,293
444893,2,1,359,66,293
444909,1,999,25,1,24
444909,2,1,25,1,24
444927,1,999,647,313,334
444927,2,1,647,313,334
444936,1,999,41,4,37
444936,2,1,41,4,37
444945,1,999,380,37,343
444945,2,1,380,37,343
